522,7.86398039027429e+23,5.71187673650018e+24,6.52669029567827e-21,1.78601145139181e-23
524,7.85606525879682e+23,5.7195527806043e+24,6.57440964004347e-21,1.77812209453222e-23
526,7.84818215163541e+23,5.7272141850042e+24,6.6221725663719e-21,1.77028789048053e-23
528,7.840330806227e+23,5.73486106973171e+24,6.66997802962724e-21,1.76250834557516e-23
530,7.83126988030223e+23,5.73693523979769e+24,6.67953375577101e-21,1.7551684418291e-23
532,7.82350326915223e+23,5.74453925277851e+24,6.72727890310066e-21,1.74750148747885e-23
534,7.81576722823135e+23,5.75212910117103e+24,6.77506479490565e-21,1.73988763878943e-23
536,7.80806151470183e+23,5.7597049008164e+24,6.82289042948608e-21,1.73232642337265e-23
538,7.80038588858315e+23,5.76726676606395e+24,6.87075481546794e-21,1.72481737354105e-23
540,7.79274011271407e+23,5.77481480980295e+24,6.91865697171883e-21,1.71736002626533e-23
542,7.78512395271602e+23,5.78234914349288e+24,6.96659592725991e-21,1.70995392313153e-23
544,7.77753717695547e+23,5.78986987719411e+24,7.0145707211846e-21,1.70259861029872e-23
546,7.76997955650845e+23,5.79737711959659e+24,7.06258040257051e-21,1.69529363845636e-23
548,7.76020093953703e+23,5.81011157321112e+24,7.13499942446921e-21,1.68148198133933e-23
550,7.75270412257635e+23,5.81757565426911e+24,7.18318101983309e-21,1.67429339025618e-23
552,7.74523575580201e+23,5.82502682133706e+24,7.23139456569262e-21,1.66715389069964e-23
554,7.73779562149712e+23,5.8324651733332e+24,7.27963914592301e-21,1.66006304681652e-23
556,7.73038350446495e+23,5.83989080803307e+24,7.32791385402314e-21,1.65302042720305e-23
558,7.72299919199567e+23,5.84730382209271e+24,7.3762177930313e-21,1.64602560485926e-23
560,7.71564247383431e+23,5.85470431107088e+24,7.42455007544069e-21,1.63907815714346e-23
562,7.70831314214776e+23,5.8620923694518e+24,7.47290982311876e-21,1.63217766572723e-23
564,7.70577494899292e+23,5.85735076643653e+24,7.46699866387803e-21,1.61790342947241e-23
566,7.6985020759678e+23,5.86471456892999e+24,7.5150946486184e-21,1.61114951429482e-23
568,7.69125585379295e+23,5.87206617824486e+24,7.56321643493323e-21,1.60444078764815e-23
570,7.6840360857178e+23,5.87940568571589e+24,7.6113631909882e-21,1.59777685423339e-23
572,7.67684257723738e+23,5.88673318168636e+24,7.65953409369628e-21,1.59115732276562e-23
574,7.66967513606404e+23,5.89404875552657e+24,7.70772832863487e-21,1.5845818059315e-23
576,7.6625335720969e+23,5.90135249565374e+24,7.75594508997169e-21,1.57804992034804e-23
578,7.65541769739369e+23,5.9086444895502e+24,7.80418358038509e-21,1.57156128652098e-23
580,7.64832732614254e+23,5.91592482378119e+24,7.85244301098537e-21,1.56511552880377e-23
582,7.63610030850842e+23,5.92936323789557e+24,7.93714806480005e-21,1.56784617597238e-23
584,7.62905332266206e+23,5.93662884200313e+24,7.98567190982984e-21,1.56143969179802e-23
586,7.6220315650709e+23,5.94388286606439e+24,8.0342134761249e-21,1.55507526145061e-23
588,7.61503485323003e+23,5.95112539620357e+24,8.08277200452194e-21,1.54875252365663e-23
590,7.60806300654798e+23,5.95835651794803e+24,8.13134674512633e-21,1.54247112077555e-23
592,7.60111584666895e+23,5.96557631565191e+24,8.17993695505984e-21,1.53623069868514e-23
594,7.59419319721156e+23,5.97278487290882e+24,8.22854189983345e-21,1.5300309067973e-23
596,7.58729488379934e+23,5.97998227246929e+24,8.27716085290961e-21,1.52387139800928e-23
598,7.58042073403403e+23,5.98716859625654e+24,8.32579309562657e-21,1.51775182866767e-23
600,7.58011214270812e+23,5.99633463038805e+24,8.37078267131264e-21,1.51405057247417e-23
602,7.57327863113906e+23,6.00350830910798e+24,8.41933862281994e-21,1.50800219537653e-23
604,7.56646879624951e+23,6.01067115242035e+24,8.46790534643883e-21,1.50199279426574e-23
606,7.55968247369667e+23,6.01782323772085e+24,8.51648215825297e-21,1.49602203808038e-23
608,7.55291950096969e+23,6.0249646416861e+24,8.56506838184431e-21,1.4900895990599e-23
610,7.54617971736532e+23,6.03209544028669e+24,8.61366334821934e-21,1.48419515270975e-23
612,7.53946296396341e+23,6.03921570880018e+24,8.66226639573882e-21,1.47833837776692e-23
